time_s,freq_hz,mode,battery_mw,soc_mwh
4.57,50.0,ARBITRAGE,-150.0,500.1790207499971
4.58,50.0,ARBITRAGE,-150.0,500.1794116249971
4.59,50.0,ARBITRAGE,-150.0,500.1798024999971
4.6000000000000005,50.0,ARBITRAGE,-150.0,500.1801933749971
4.61,50.0,ARBITRAGE,-150.0,500.1805842499971
4.62,50.0,ARBITRAGE,-150.0,500.1809751249971
4.63,50.0,ARBITRAGE,-150.0,500.18136599999707
4.64,50.0,ARBITRAGE,-150.0,500.18175687499706
4.65,50.0,ARBITRAGE,-150.0,500.18214774999706
4.66,50.0,ARBITRAGE,-150.0,500.18253862499705
4.67,50.0,ARBITRAGE,-150.0,500.18292949999704
4.68,50.0,ARBITRAGE,-150.0,500.18332037499704
4.69,50.0,ARBITRAGE,-150.0,500.18371124999703
4.7,50.0,ARBITRAGE,-150.0,500.184102124997
4.71,50.0,ARBITRAGE,-150.0,500.184492999997
4.72,50.0,ARBITRAGE,-150.0,500.184883874997
4.73,50.0,ARBITRAGE,-150.0,500.185274749997
4.74,50.0,ARBITRAGE,-150.0,500.185665624997
4.75,50.0,ARBITRAGE,-150.0,500.186056499997
4.76,50.0,ARBITRAGE,-150.0,500.186447374997
4.7700000000000005,50.0,ARBITRAGE,-150.0,500.186838249997
4.78,50.0,ARBITRAGE,-150.0,500.187229124997
4.79,50.0,ARBITRAGE,-150.0,500.18761999999697
4.8,50.0,ARBITRAGE,-150.0,500.18801087499696
4.8100000000000005,50.0,ARBITRAGE,-150.0,500.18840174999696
4.82,50.0,ARBITRAGE,-150.0,500.18879262499695
4.83,50.0,ARBITRAGE,-150.0,500.18918349999694
4.84,50.0,ARBITRAGE,-150.0,500.18957437499694
4.8500000000000005,50.0,ARBITRAGE,-150.0,500.18996524999693
4.86,50.0,ARBITRAGE,-150.0,500.1903561249969
4.87,50.0,ARBITRAGE,-150.0,500.1907469999969
4.88,50.0,ARBITRAGE,-150.0,500.1911378749969
4.89,50.0,ARBITRAGE,-150.0,500.1915287499969
4.9,50.0,ARBITRAGE,-150.0,500.1919196249969
4.91,50.0,ARBITRAGE,-150.0,500.1923104999969
4.92,50.0,ARBITRAGE,-150.0,500.1927013749969
4.93,50.0,ARBITRAGE,-150.0,500.1930922499969
4.94,50.0,ARBITRAGE,-150.0,500.1934831249969
4.95,50.0,ARBITRAGE,-150.0,500.19387399999687
4.96,50.0,ARBITRAGE,-150.0,500.19426487499686
4.97,50.0,ARBITRAGE,-150.0,500.19465574999685
4.98,50.0,ARBITRAGE,-150.0,500.19504662499685
4.99,50.0,ARBITRAGE,-150.0,500.19543749999684
5.0,50.0,ARBITRAGE,-150.0,500.19582837499684
5.01,50.0,ARBITRAGE,-150.0,500.19621924999683
5.0200000000000005,50.0,ARBITRAGE,-150.0,500.1966101249968
5.03,50.0,ARBITRAGE,-150.0,500.1970009999968
5.04,50.0,ARBITRAGE,-150.0,500.1973918749968
5.05,50.0,ARBITRAGE,-150.0,500.1977827499968
5.0600000000000005,50.0,ARBITRAGE,-150.0,500.1981736249968
5.07,50.0,ARBITRAGE,-150.0,500.1985644999968
5.08,50.0,ARBITRAGE,-150.0,500.1989553749968
5.09,50.0,ARBITRAGE,-150.0,500.1993462499968
5.1000000000000005,50.0,ARBITRAGE,-150.0,500.1997371249968
5.11,50.0,ARBITRAGE,-150.0,500.20012799999677
5.12,50.0,ARBITRAGE,-150.0,500.20051887499676
5.13,50.0,ARBITRAGE,-150.0,500.20090974999675
5.14,50.0,ARBITRAGE,-150.0,500.20130062499675
5.15,50.0,ARBITRAGE,-150.0,500.20169149999674
5.16,50.0,ARBITRAGE,-150.0,500.20208237499673
5.17,50.0,ARBITRAGE,-150.0,500.20247324999673
5.18,50.0,ARBITRAGE,-150.0,500.2028641249967
5.19,50.0,ARBITRAGE,-150.0,500.2032549999967
5.2,50.0,ARBITRAGE,-150.0,500.2036458749967
5.21,50.0,ARBITRAGE,-150.0,500.2040367499967
5.22,50.0,ARBITRAGE,-150.0,500.2044276249967
5.23,50.0,ARBITRAGE,-150.0,500.2048184999967
5.24,50.0,ARBITRAGE,-150.0,500.2052093749967
5.25,50.0,ARBITRAGE,-150.0,500.2056002499967
5.26,50.0,ARBITRAGE,-150.0,500.2059911249967
5.2700000000000005,50.0,ARBITRAGE,-150.0,500.20638199999667
5.28,50.0,ARBITRAGE,-150.0,500.20677287499666
5.29,50.0,ARBITRAGE,-150.0,500.20716374999665
5.3,50.0,ARBITRAGE,-150.0,500.20755462499665
5.3100000000000005,50.0,ARBITRAGE,-150.0,500.20794549999664
5.32,50.0,ARBITRAGE,-150.0,500.20833637499663
5.33,50.0,ARBITRAGE,-150.0,500.2087272499966
5.34,50.0,ARBITRAGE,-150.0,500.2091181249966
5.3500000000000005,50.0,ARBITRAGE,-150.0,500.2095089999966
5.36,50.0,ARBITRAGE,-150.0,500.2098998749966
5.37,50.0,ARBITRAGE,-150.0,500.2102907499966
5.38,50.0,ARBITRAGE,-150.0,500.2106816249966
5.39,50.0,ARBITRAGE,-150.0,500.2110724999966
5.4,50.0,ARBITRAGE,-150.0,500.2114633749966
5.41,50.0,ARBITRAGE,-150.0,500.2118542499966
5.42,50.0,ARBITRAGE,-150.0,500.21224512499657
5.43,50.0,ARBITRAGE,-150.0,500.21263599999656
5.44,50.0,ARBITRAGE,-150.0,500.21302687499656
5.45,50.0,ARBITRAGE,-150.0,500.21341774999655
5.46,50.0,ARBITRAGE,-150.0,500.21380862499655
5.47,50.0,ARBITRAGE,-150.0,500.21419949999654
5.48,50.0,ARBITRAGE,-150.0,500.21459037499653
5.49,50.0,ARBITRAGE,-150.0,500.2149812499965
5.5,50.0,ARBITRAGE,-150.0,500.2153721249965
5.51,50.0,ARBITRAGE,-150.0,500.2157629999965
5.5200000000000005,50.0,ARBITRAGE,-150.0,500.2161538749965
5.53,50.0,ARBITRAGE,-150.0,500.2165447499965
5.54,50.0,ARBITRAGE,-150.0,500.2169356249965
5.55,50.0,ARBITRAGE,-150.0,500.2173264999965
5.5600000000000005,50.0,ARBITRAGE,-150.0,500.2177173749965
5.57,50.0,ARBITRAGE,-150.0,500.2181082499965
5.58,50.0,ARBITRAGE,-150.0,500.21849912499647
5.59,50.0,ARBITRAGE,-150.0,500.21888999999646
5.6000000000000005,50.0,ARBITRAGE,-150.0,500.21928087499646
5.61,50.0,ARBITRAGE,-150.0,500.21967174999645
5.62,50.0,ARBITRAGE,-150.0,500.22006262499644
5.63,50.0,ARBITRAGE,-150.0,500.22045349999644
5.64,50.0,ARBITRAGE,-150.0,500.22084437499643
5.65,50.0,ARBITRAGE,-150.0,500.2212352499964
5.66,50.0,ARBITRAGE,-150.0,500.2216261249964
5.67,50.0,ARBITRAGE,-150.0,500.2220169999964
5.68,50.0,ARBITRAGE,-150.0,500.2224078749964
5.69,50.0,ARBITRAGE,-150.0,500.2227987499964
5.7,50.0,ARBITRAGE,-150.0,500.2231896249964
5.71,50.0,ARBITRAGE,-150.0,500.2235804999964
5.72,50.0,ARBITRAGE,-150.0,500.2239713749964
5.73,50.0,ARBITRAGE,-150.0,500.2243622499964
5.74,50.0,ARBITRAGE,-150.0,500.22475312499637
5.75,50.0,ARBITRAGE,-150.0,500.22514399999636
5.76,50.0,ARBITRAGE,-150.0,500.22553487499636
5.7700000000000005,50.0,ARBITRAGE,-150.0,500.22592574999635
5.78,50.0,ARBITRAGE,-150.0,500.22631662499634
5.79,50.0,ARBITRAGE,-150.0,500.22670749999634
5.8,50.0,ARBITRAGE,-150.0,500.22709837499633
5.8100000000000005,50.0,ARBITRAGE,-150.0,500.2274892499963
5.82,50.0,ARBITRAGE,-150.0,500.2278801249963
5.83,50.0,ARBITRAGE,-150.0,500.2282709999963
5.84,50.0,ARBITRAGE,-150.0,500.2286618749963
5.8500000000000005,50.0,ARBITRAGE,-150.0,500.2290527499963
5.86,50.0,ARBITRAGE,-150.0,500.2294436249963
5.87,50.0,ARBITRAGE,-150.0,500.2298344999963
5.88,50.0,ARBITRAGE,-150.0,500.2302253749963
5.89,50.0,ARBITRAGE,-150.0,500.2306162499963
5.9,50.0,ARBITRAGE,-150.0,500.23100712499627
5.91,50.0,ARBITRAGE,-150.0,500.23139799999626
5.92,50.0,ARBITRAGE,-150.0,500.23178887499625
5.93,50.0,ARBITRAGE,-150.0,500.23217974999625
5.94,50.0,ARBITRAGE,-150.0,500.23257062499624
5.95,50.0,ARBITRAGE,-150.0,500.23296149999624
5.96,50.0,ARBITRAGE,-150.0,500.23335237499623
5.97,50.0,ARBITRAGE,-150.0,500.2337432499962
5.98,50.0,ARBITRAGE,-150.0,500.2341341249962
5.99,50.0,ARBITRAGE,-150.0,500.2345249999962
6.0,50.0,ARBITRAGE,-150.0,500.2349158749962
6.01,50.0,ARBITRAGE,-150.0,500.2353067499962
6.0200000000000005,50.0,ARBITRAGE,-150.0,500.2356976249962
6.03,50.0,ARBITRAGE,-150.0,500.2360884999962
6.04,50.0,ARBITRAGE,-150.0,500.2364793749962
6.05,50.0,ARBITRAGE,-150.0,500.2368702499962
6.0600000000000005,50.0,ARBITRAGE,-150.0,500.23726112499617
6.07,50.0,ARBITRAGE,-150.0,500.23765199999616
6.08,50.0,ARBITRAGE,-150.0,500.23804287499615
6.09,50.0,ARBITRAGE,-150.0,500.23843374999615
6.1000000000000005,50.0,ARBITRAGE,-150.0,500.23882462499614
6.11,50.0,ARBITRAGE,-150.0,500.23921549999613
6.12,50.0,ARBITRAGE,-150.0,500.23960637499613
6.13,50.0,ARBITRAGE,-150.0,500.2399972499961
6.140000000000001,50.0,ARBITRAGE,-150.0,500.2403881249961
6.15,50.0,ARBITRAGE,-150.0,500.2407789999961
6.16,50.0,ARBITRAGE,-150.0,500.2411698749961
6.17,50.0,ARBITRAGE,-150.0,500.2415607499961
6.18,50.0,ARBITRAGE,-150.0,500.2419516249961
6.19,50.0,ARBITRAGE,-150.0,500.2423424999961
6.2,50.0,ARBITRAGE,-150.0,500.2427333749961
6.21,50.0,ARBITRAGE,-150.0,500.2431242499961
6.22,50.0,ARBITRAGE,-150.0,500.24351512499607
6.23,50.0,ARBITRAGE,-150.0,500.24390599999606
6.24,50.0,ARBITRAGE,-150.0,500.24429687499605
6.25,50.0,ARBITRAGE,-150.0,500.24468774999605
6.26,50.0,ARBITRAGE,-150.0,500.24507862499604
6.2700000000000005,50.0,ARBITRAGE,-150.0,500.24546949999603
6.28,50.0,ARBITRAGE,-150.0,500.245860374996
6.29,50.0,ARBITRAGE,-150.0,500.246251249996
6.3,50.0,ARBITRAGE,-150.0,500.246642124996
6.3100000000000005,50.0,ARBITRAGE,-150.0,500.247032999996
6.32,50.0,ARBITRAGE,-150.0,500.247423874996
6.33,50.0,ARBITRAGE,-150.0,500.247814749996
6.34,50.0,ARBITRAGE,-150.0,500.248205624996
6.3500000000000005,50.0,ARBITRAGE,-150.0,500.248596499996
6.36,50.0,ARBITRAGE,-150.0,500.248987374996
6.37,50.0,ARBITRAGE,-150.0,500.24937824999597
6.38,50.0,ARBITRAGE,-150.0,500.24976912499596
6.390000000000001,50.0,ARBITRAGE,-150.0,500.25015999999596
6.4,50.0,ARBITRAGE,-150.0,500.25055087499595
6.41,50.0,ARBITRAGE,-150.0,500.25094174999595
6.42,50.0,ARBITRAGE,-150.0,500.25133262499594
6.43,50.0,ARBITRAGE,-150.0,500.25172349999593
6.44,50.0,ARBITRAGE,-150.0,500.2521143749959
6.45,50.0,ARBITRAGE,-150.0,500.2525052499959
6.46,50.0,ARBITRAGE,-150.0,500.2528961249959
6.47,50.0,ARBITRAGE,-150.0,500.2532869999959
6.48,50.0,ARBITRAGE,-150.0,500.2536778749959
6.49,50.0,ARBITRAGE,-150.0,500.2540687499959
6.5,50.0,ARBITRAGE,-150.0,500.2544596249959
6.51,50.0,ARBITRAGE,-150.0,500.2548504999959
6.5200000000000005,50.0,ARBITRAGE,-150.0,500.2552413749959
6.53,50.0,ARBITRAGE,-150.0,500.25563224999587
6.54,50.0,ARBITRAGE,-150.0,500.25602312499586
6.55,50.0,ARBITRAGE,-150.0,500.25641399999586
6.5600000000000005,50.0,ARBITRAGE,-150.0,500.25680487499585
6.57,50.0,ARBITRAGE,-150.0,500.25719574999584
6.58,50.0,ARBITRAGE,-150.0,500.25758662499584
6.59,50.0,ARBITRAGE,-150.0,500.25797749999583
6.6000000000000005,50.0,ARBITRAGE,-150.0,500.2583683749958
6.61,50.0,ARBITRAGE,-150.0,500.2587592499958
6.62,50.0,ARBITRAGE,-150.0,500.2591501249958
6.63,50.0,ARBITRAGE,-150.0,500.2595409999958
6.640000000000001,50.0,ARBITRAGE,-150.0,500.2599318749958
6.65,50.0,ARBITRAGE,-150.0,500.2603227499958
6.66,50.0,ARBITRAGE,-150.0,500.2607136249958
6.67,50.0,ARBITRAGE,-150.0,500.2611044999958
6.68,50.0,ARBITRAGE,-150.0,500.2614953749958
6.69,50.0,ARBITRAGE,-150.0,500.26188624999577
6.7,50.0,ARBITRAGE,-150.0,500.26227712499576
6.71,50.0,ARBITRAGE,-150.0,500.26266799999576
6.72,50.0,ARBITRAGE,-150.0,500.26305887499575
6.73,50.0,ARBITRAGE,-150.0,500.26344974999574
6.74,50.0,ARBITRAGE,-150.0,500.26384062499574
6.75,50.0,ARBITRAGE,-150.0,500.26423149999573
6.76,50.0,ARBITRAGE,-150.0,500.2646223749957
6.7700000000000005,50.0,ARBITRAGE,-150.0,500.2650132499957
6.78,50.0,ARBITRAGE,-150.0,500.2654041249957
6.79,50.0,ARBITRAGE,-150.0,500.2657949999957
6.8,50.0,ARBITRAGE,-150.0,500.2661858749957
6.8100000000000005,50.0,ARBITRAGE,-150.0,500.2665767499957
6.82,50.0,ARBITRAGE,-150.0,500.2669676249957
6.83,50.0,ARBITRAGE,-150.0,500.2673584999957
6.84,50.0,ARBITRAGE,-150.0,500.2677493749957
6.8500000000000005,50.0,ARBITRAGE,-150.0,500.26814024999567
6.86,50.0,ARBITRAGE,-150.0,500.26853112499566
6.87,50.0,ARBITRAGE,-150.0,500.26892199999565
6.88,50.0,ARBITRAGE,-150.0,500.26931287499565
6.890000000000001,50.0,ARBITRAGE,-150.0,500.26970374999564
6.9,50.0,ARBITRAGE,-150.0,500.27009462499564
6.91,50.0,ARBITRAGE,-150.0,500.27048549999563
6.92,50.0,ARBITRAGE,-150.0,500.2708763749956
6.93,50.0,ARBITRAGE,-150.0,500.2712672499956
6.94,50.0,ARBITRAGE,-150.0,500.2716581249956
6.95,50.0,ARBITRAGE,-150.0,500.2720489999956
6.96,50.0,ARBITRAGE,-150.0,500.2724398749956
6.97,50.0,ARBITRAGE,-150.0,500.2728307499956
6.98,50.0,ARBITRAGE,-150.0,500.2732216249956
6.99,50.0,ARBITRAGE,-150.0,500.2736124999956
7.0,50.0,ARBITRAGE,-150.0,500.2740033749956
7.01,50.0,ARBITRAGE,-150.0,500.27439424999557
7.0200000000000005,50.0,ARBITRAGE,-150.0,500.27478512499556
7.03,50.0,ARBITRAGE,-150.0,500.27517599999555
7.04,50.0,ARBITRAGE,-150.0,500.27556687499555
7.05,50.0,ARBITRAGE,-150.0,500.27595774999554
7.0600000000000005,50.0,ARBITRAGE,-150.0,500.27634862499553
7.07,50.0,ARBITRAGE,-150.0,500.27673949999553
7.08,50.0,ARBITRAGE,-150.0,500.2771303749955
7.09,50.0,ARBITRAGE,-150.0,500.2775212499955
7.1000000000000005,50.0,ARBITRAGE,-150.0,500.2779121249955
7.11,50.0,ARBITRAGE,-150.0,500.2783029999955
7.12,50.0,ARBITRAGE,-150.0,500.2786938749955
7.13,50.0,ARBITRAGE,-150.0,500.2790847499955
7.140000000000001,50.0,ARBITRAGE,-150.0,500.2794756249955
7.15,50.0,ARBITRAGE,-150.0,500.2798664999955
7.16,50.0,ARBITRAGE,-150.0,500.2802573749955
7.17,50.0,ARBITRAGE,-150.0,500.28064824999547
7.18,50.0,ARBITRAGE,-150.0,500.28103912499546
7.19,50.0,ARBITRAGE,-150.0,500.28142999999545
7.2,50.0,ARBITRAGE,-150.0,500.28182087499545
7.21,50.0,ARBITRAGE,-150.0,500.28221174999544
7.22,50.0,ARBITRAGE,-150.0,500.28260262499543
7.23,50.0,ARBITRAGE,-150.0,500.2829934999954
7.24,50.0,ARBITRAGE,-150.0,500.2833843749954
7.25,50.0,ARBITRAGE,-150.0,500.2837752499954
7.26,50.0,ARBITRAGE,-150.0,500.2841661249954
7.2700000000000005,50.0,ARBITRAGE,-150.0,500.2845569999954
7.28,50.0,ARBITRAGE,-150.0,500.2849478749954
7.29,50.0,ARBITRAGE,-150.0,500.2853387499954
7.3,50.0,ARBITRAGE,-150.0,500.2857296249954
7.3100000000000005,50.0,ARBITRAGE,-150.0,500.2861204999954
7.32,50.0,ARBITRAGE,-150.0,500.28651137499537
7.33,50.0,ARBITRAGE,-150.0,500.28690224999536
7.34,50.0,ARBITRAGE,-150.0,500.28729312499536
7.3500000000000005,50.0,ARBITRAGE,-150.0,500.28768399999535
7.36,50.0,ARBITRAGE,-150.0,500.28807487499535
7.37,50.0,ARBITRAGE,-150.0,500.28846574999534
7.38,50.0,ARBITRAGE,-150.0,500.28885662499533
7.390000000000001,50.0,ARBITRAGE,-150.0,500.2892474999953
7.4,50.0,ARBITRAGE,-150.0,500.2896383749953
7.41,50.0,ARBITRAGE,-150.0,500.2900292499953
7.42,50.0,ARBITRAGE,-150.0,500.2904201249953
7.43,50.0,ARBITRAGE,-150.0,500.2908109999953
7.44,50.0,ARBITRAGE,-150.0,500.2912018749953
7.45,50.0,ARBITRAGE,-150.0,500.2915927499953
7.46,50.0,ARBITRAGE,-150.0,500.2919836249953
7.47,50.0,ARBITRAGE,-150.0,500.2923744999953
7.48,50.0,ARBITRAGE,-150.0,500.29276537499527
7.49,50.0,ARBITRAGE,-150.0,500.29315624999526
7.5,50.0,ARBITRAGE,-150.0,500.29354712499526
7.51,50.0,ARBITRAGE,-150.0,500.29393799999525
7.5200000000000005,50.0,ARBITRAGE,-150.0,500.29432887499524
7.53,50.0,ARBITRAGE,-150.0,500.29471974999524
7.54,50.0,ARBITRAGE,-150.0,500.29511062499523
7.55,50.0,ARBITRAGE,-150.0,500.2955014999952
7.5600000000000005,50.0,ARBITRAGE,-150.0,500.2958923749952
7.57,50.0,ARBITRAGE,-150.0,500.2962832499952
7.58,50.0,ARBITRAGE,-150.0,500.2966741249952
7.59,50.0,ARBITRAGE,-150.0,500.2970649999952
7.6000000000000005,50.0,ARBITRAGE,-150.0,500.2974558749952
7.61,50.0,ARBITRAGE,-150.0,500.2978467499952
7.62,50.0,ARBITRAGE,-150.0,500.2982376249952
7.63,50.0,ARBITRAGE,-150.0,500.2986284999952
7.640000000000001,50.0,ARBITRAGE,-150.0,500.29901937499517
7.65,50.0,ARBITRAGE,-150.0,500.29941024999516
7.66,50.0,ARBITRAGE,-150.0,500.29980112499516
7.67,50.0,ARBITRAGE,-150.0,500.30019199999515
7.68,50.0,ARBITRAGE,-150.0,500.30058287499514
7.69,50.0,ARBITRAGE,-150.0,500.30097374999514
7.7,50.0,ARBITRAGE,-150.0,500.30136462499513
7.71,50.0,ARBITRAGE,-150.0,500.3017554999951
7.72,50.0,ARBITRAGE,-150.0,500.3021463749951
7.73,50.0,ARBITRAGE,-150.0,500.3025372499951
7.74,50.0,ARBITRAGE,-150.0,500.3029281249951
7.75,50.0,ARBITRAGE,-150.0,500.3033189999951
7.76,50.0,ARBITRAGE,-150.0,500.3037098749951
7.7700000000000005,50.0,ARBITRAGE,-150.0,500.3041007499951
7.78,50.0,ARBITRAGE,-150.0,500.3044916249951
7.79,50.0,ARBITRAGE,-150.0,500.3048824999951
7.8,50.0,ARBITRAGE,-150.0,500.30527337499507
7.8100000000000005,50.0,ARBITRAGE,-150.0,500.30566424999506
7.82,50.0,ARBITRAGE,-150.0,500.30605512499505
7.83,50.0,ARBITRAGE,-150.0,500.30644599999505
7.84,50.0,ARBITRAGE,-150.0,500.30683687499504
7.8500000000000005,50.0,ARBITRAGE,-150.0,500.30722774999504
7.86,50.0,ARBITRAGE,-150.0,500.30761862499503
7.87,50.0,ARBITRAGE,-150.0,500.308009499995
7.88,50.0,ARBITRAGE,-150.0,500.308400374995
7.890000000000001,50.0,ARBITRAGE,-150.0,500.308791249995
7.9,50.0,ARBITRAGE,-150.0,500.309182124995
7.91,50.0,ARBITRAGE,-150.0,500.309572999995
7.92,50.0,ARBITRAGE,-150.0,500.309963874995
7.930000000000001,50.0,ARBITRAGE,-150.0,500.310354749995
7.94,50.0,ARBITRAGE,-150.0,500.310745624995
7.95,50.0,ARBITRAGE,-150.0,500.311136499995
7.96,50.0,ARBITRAGE,-150.0,500.31152737499497
7.97,50.0,ARBITRAGE,-150.0,500.31191824999496
7.98,50.0,ARBITRAGE,-150.0,500.31230912499495
7.99,50.0,ARBITRAGE,-150.0,500.31269999999495
8.0,50.0,ARBITRAGE,-150.0,500.31309087499494
8.01,50.0,ARBITRAGE,-150.0,500.31348174999493
8.02,50.0,ARBITRAGE,-150.0,500.31387262499493
8.03,50.0,ARBITRAGE,-150.0,500.3142634999949
8.040000000000001,50.0,ARBITRAGE,-150.0,500.3146543749949
8.05,50.0,ARBITRAGE,-150.0,500.3150452499949
8.06,50.0,ARBITRAGE,-150.0,500.3154361249949
8.07,50.0,ARBITRAGE,-150.0,500.3158269999949
8.08,50.0,ARBITRAGE,-150.0,500.3162178749949
8.09,50.0,ARBITRAGE,-150.0,500.3166087499949
8.1,50.0,ARBITRAGE,-150.0,500.3169996249949
8.11,50.0,ARBITRAGE,-150.0,500.3173904999949
8.120000000000001,50.0,ARBITRAGE,-150.0,500.31778137499487
8.13,50.0,ARBITRAGE,-150.0,500.31817224999486
8.14,50.0,ARBITRAGE,-150.0,500.31856312499485
8.15,50.0,ARBITRAGE,-150.0,500.31895399999485
8.16,50.0,ARBITRAGE,-150.0,500.31934487499484
8.17,50.0,ARBITRAGE,-150.0,500.31973574999483
8.18,50.0,ARBITRAGE,-150.0,500.3201266249948
8.19,50.0,ARBITRAGE,-150.0,500.3205174999948
8.2,50.0,ARBITRAGE,-150.0,500.3209083749948
8.21,50.0,ARBITRAGE,-150.0,500.3212992499948
8.22,50.0,ARBITRAGE,-150.0,500.3216901249948
8.23,50.0,ARBITRAGE,-150.0,500.3220809999948
8.24,50.0,ARBITRAGE,-150.0,500.3224718749948
8.25,50.0,ARBITRAGE,-150.0,500.3228627499948
8.26,50.0,ARBITRAGE,-150.0,500.3232536249948
8.27,50.0,ARBITRAGE,-150.0,500.32364449999477
8.28,50.0,ARBITRAGE,-150.0,500.32403537499476
8.290000000000001,50.0,ARBITRAGE,-150.0,500.32442624999476
8.3,50.0,ARBITRAGE,-150.0,500.32481712499475
8.31,50.0,ARBITRAGE,-150.0,500.32520799999475
8.32,50.0,ARBITRAGE,-150.0,500.32559887499474
8.33,50.0,ARBITRAGE,-150.0,500.32598974999473
8.34,50.0,ARBITRAGE,-150.0,500.3263806249947
8.35,50.0,ARBITRAGE,-150.0,500.3267714999947
8.36,50.0,ARBITRAGE,-150.0,500.3271623749947
8.370000000000001,50.0,ARBITRAGE,-150.0,500.3275532499947
8.38,50.0,ARBITRAGE,-150.0,500.3279441249947
8.39,50.0,ARBITRAGE,-150.0,500.3283349999947
8.4,50.0,ARBITRAGE,-150.0,500.3287258749947
8.41,50.0,ARBITRAGE,-150.0,500.3291167499947
8.42,50.0,ARBITRAGE,-150.0,500.3295076249947
8.43,50.0,ARBITRAGE,-150.0,500.32989849999467
8.44,50.0,ARBITRAGE,-150.0,500.33028937499466
8.45,50.0,ARBITRAGE,-150.0,500.33068024999466
8.46,50.0,ARBITRAGE,-150.0,500.33107112499465
8.47,50.0,ARBITRAGE,-150.0,500.33146199999464
8.48,50.0,ARBITRAGE,-150.0,500.33185287499464
8.49,50.0,ARBITRAGE,-150.0,500.33224374999463
8.5,50.0,ARBITRAGE,-150.0,500.3326346249946
8.51,50.0,ARBITRAGE,-150.0,500.3330254999946
8.52,50.0,ARBITRAGE,-150.0,500.3334163749946
8.53,50.0,ARBITRAGE,-150.0,500.3338072499946
8.540000000000001,50.0,ARBITRAGE,-150.0,500.3341981249946
8.55,50.0,ARBITRAGE,-150.0,500.3345889999946
8.56,50.0,ARBITRAGE,-150.0,500.3349798749946
8.57,50.0,ARBITRAGE,-150.0,500.3353707499946
8.58,50.0,ARBITRAGE,-150.0,500.3357616249946
8.59,50.0,ARBITRAGE,-150.0,500.33615249999457
8.6,50.0,ARBITRAGE,-150.0,500.33654337499456
8.61,50.0,ARBITRAGE,-150.0,500.33693424999456
8.620000000000001,50.0,ARBITRAGE,-150.0,500.33732512499455
8.63,50.0,ARBITRAGE,-150.0,500.33771599999454
8.64,50.0,ARBITRAGE,-150.0,500.33810687499454
8.65,50.0,ARBITRAGE,-150.0,500.33849774999453
8.66,50.0,ARBITRAGE,-150.0,500.3388886249945
8.67,50.0,ARBITRAGE,-150.0,500.3392794999945
8.68,50.0,ARBITRAGE,-150.0,500.3396703749945
8.69,50.0,ARBITRAGE,-150.0,500.3400612499945
8.700000000000001,50.0,ARBITRAGE,-150.0,500.3404521249945
8.71,50.0,ARBITRAGE,-150.0,500.3408429999945
8.72,50.0,ARBITRAGE,-150.0,500.3412338749945
8.73,50.0,ARBITRAGE,-150.0,500.3416247499945
8.74,50.0,ARBITRAGE,-150.0,500.3420156249945
8.75,50.0,ARBITRAGE,-150.0,500.34240649999447
8.76,50.0,ARBITRAGE,-150.0,500.34279737499446
8.77,50.0,ARBITRAGE,-150.0,500.34318824999445
8.78,50.0,ARBITRAGE,-150.0,500.34357912499445
8.790000000000001,50.0,ARBITRAGE,-150.0,500.34396999999444
8.8,50.0,ARBITRAGE,-150.0,500.34436087499444
8.81,50.0,ARBITRAGE,-150.0,500.34475174999443
8.82,50.0,ARBITRAGE,-150.0,500.3451426249944
8.83,50.0,ARBITRAGE,-150.0,500.3455334999944
8.84,50.0,ARBITRAGE,-150.0,500.3459243749944
8.85,50.0,ARBITRAGE,-150.0,500.3463152499944
8.86,50.0,ARBITRAGE,-150.0,500.3467061249944
8.870000000000001,50.0,ARBITRAGE,-150.0,500.3470969999944
8.88,50.0,ARBITRAGE,-150.0,500.3474878749944
8.89,50.0,ARBITRAGE,-150.0,500.3478787499944
8.9,50.0,ARBITRAGE,-150.0,500.3482696249944
8.91,50.0,ARBITRAGE,-150.0,500.34866049999437
8.92,50.0,ARBITRAGE,-150.0,500.34905137499436
8.93,50.0,ARBITRAGE,-150.0,500.34944224999435
8.94,50.0,ARBITRAGE,-150.0,500.34983312499435
8.950000000000001,50.0,ARBITRAGE,-150.0,500.35022399999434
8.96,50.0,ARBITRAGE,-150.0,500.35061487499433
8.97,50.0,ARBITRAGE,-150.0,500.35100574999433
8.98,50.0,ARBITRAGE,-150.0,500.3513966249943
8.99,50.0,ARBITRAGE,-150.0,500.3517874999943
9.0,50.0,ARBITRAGE,-150.0,500.3521783749943
9.01,50.0,ARBITRAGE,-150.0,500.3525692499943
9.02,50.0,ARBITRAGE,-150.0,500.3529601249943
9.03,50.0,ARBITRAGE,-150.0,500.3533509999943
9.040000000000001,50.0,ARBITRAGE,-150.0,500.3537418749943
9.05,50.0,ARBITRAGE,-150.0,500.3541327499943
9.06,50.0,ARBITRAGE,-150.0,500.3545236249943
9.07,50.0,ARBITRAGE,-150.0,500.35491449999427
9.08,50.0,ARBITRAGE,-150.0,500.35530537499426
9.09,50.0,ARBITRAGE,-150.0,500.35569624999425
9.1,50.0,ARBITRAGE,-150.0,500.35608712499425
9.11,50.0,ARBITRAGE,-150.0,500.35647799999424
9.120000000000001,50.0,ARBITRAGE,-150.0,500.35686887499423
9.13,50.0,ARBITRAGE,-150.0,500.3572597499942
